F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-List<SlaveRestarter>,F16-T,F16-Graph,F16-V,F16-ServletOutputStream,F16-Object,F16-NA,F16-void,F16-List<Executor>,F16-Mapping,F16-int,F16-Session,F16-boolean,F16-String,F16-SearchIndex,F16-Long,F16-Void,F16-ConsoleAnnotator,F16-FilePath,F16-Locale,F3-NA,F3-Class,F3-Integer,F3-Jenkins,F3-ANTLRHashString,F3-File,F3-InputStream,F3-Permission,F3-byte[],F3-null,F3-TaskListener,F3-h.servletContext,F3-Object[],F3-String,F3-text.length(),F3-long,F3-int,F3-INFO,F3-OSProcess,F3-Level,F7--,F7-/,F7-++,F7-%,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-FileItem,F12-NA,F12-Map<String Node>,F12-EnvVars,F12-boolean,F12-Map<AbstractProject List<DependencyGroup>>,F12-Logger,F12-Platform,F12-String,F12-List<String>,F12-Collator,F12-double,F12-LinkedHashMap<Artifact String>,F12-Channel,F12-RememberMeServices,F12-MultiStageTimeSeries,F12-Authentication,F12-FilePathFilter,F17-abstract,F17-final,F17-static,F17-NA,F2-Class,F2-TokenBasedRememberMeServices2,F2-Thread,F2-FileOutputStream,F2-NA,F2-Map<Integer OSProcess>,F2-OSProcess,F2-Integer,F2-FilePath,F2-String,F2-CLIConnectionFactory,F2-CountDownLatch,F2-Logger,F2-System,F2-ExtensionComponent<T>,F2-ThreadInfo,F2-ArrayList<Edge>,F2-AdminWhitelistRule,F2-Calendar,F2-File,F6-hudson.model.Run<JobT RunT>.Artifact,F6-java.io.RandomAccessFile,F6-NA,F6-java.util.HashMap<hudson.model.AbstractProject java.util.List<hudson.model.DependencyGraph.DependencyGroup>>,F6-java.io.PrintWriter,F6-java.io.PrintStream,F6-hudson.util.XStream2,F6-hudson.cli.Connection,F6-hudson.util.CyclicGraphDetectorTest.Edge,F6-hudson.scheduler.CronTab,F6-java.util.ArrayList<java.lang.String>,F6-java.io.File,F6-java.lang.String,F6-java.util.jar.JarFile,F6-java.util.TreeMap<java.lang.String java.lang.Integer>,F6-jenkins.model.ContextMenu,F6-hudson.scheduler.ANTLRHashString,F6-java.io.BufferedReader,F6-java.io.IOException,F6-hudson.model.RunMap,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-addMarkup,F1-delete,F1-NA,F1-add,F1-close,F1-getInstance,F1-contains,F1-get,F1-toLowerCase,F1-isDirectory,F1-addWithoutSaving,F1-put,F1-currentTimeMillis,F1-createTempFile,F1-log,F1-getName,F1-call,F1-hasPermission,F1-length,F1-getFileSystemByMountPoint,F5-java.util.AbstractMap,F5-Answer,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-PingThread,F5-MasterToSlaveCallable,F5-RobustReflectionConverter,F5-hudson.util.ProcessTree$OSProcess,F5-java.io.FilterOutputStream,F5-hudson.util.ProcessTree$UnixProcess,F5-java.util.AbstractList,F5-java.io.Reader,F5-java.lang.RuntimeException,F5-hudson.Launcher,F5-hudson.FilePath$SecureFileCallable,F5-java.lang.Exception,F5-java.util.AbstractSet,F5-Run,F5-java.util.zip.DeflaterOutputStream,F9-collator,F9-artifacts,F9-mask,F9-encoding,F9-src,F9-html,F9-executors,F9-md5sum,F9-proxy,F9-f,F9-fileName,F9-root,F9-args,F9-NA,F9-caption,F9-pid,F9-list,F9-length,F9-delegate,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-boolean,F4-InputStream,F4-A,F4-File[],F4-long,F4-CLIConnectionFactory,F4-Object,F4-File,F4-void,F4-double,F4-StringBuilder,F4-T,F4-String,F4-int,F4-PublicKey,F4-Thread,F4-OSProcess,F4-RunT,F4-Class,F8-Eureka,F8-ArtifactArchiver,F8-HyperlinkNote,F8-SerializedProcess,F8-Edge,F8-Aggregator,F8-RemoteProcess,F8-SequentialExecutionQueue,F8-ArgumentListBuilder,F8-ExpandableDetailsNote,F8-Record,F8-BuildListenerAdapter,F8-FileComparator,F8-FileVF,F8-NA,F11-envp,F11-backward,F11-transportAuth,F11-originalFileName,F11-APP,F11-defaultValue,F11-dst,F11-envVars,F11-NA,F11-hasMoreResults,F11-file,F11-args,F11-channel,F11-map,F11-used,F11-serialVersionUID,F11-platform,F11-relativePath,F11-value,F11-arguments,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jglick@cloudbees.com,F71-stephenconnolly@71c3de6d-444a-0410-be80-ed276b4c234a,F71-mindless@71c3de6d-444a-0410-be80-ed276b4c234a,F71-kutzi@gmx.de,F71-stephen.alan.connolly@gmail.com,F71-huybrechts@71c3de6d-444a-0410-be80-ed276b4c234a,F71-dhoover@google.com,F71-ryan.campbell@gmail.com,F71-jglick@71c3de6d-444a-0410-be80-ed276b4c234a,F71-ogondza@redhat.com,F71-domi@fortysix.ch,F71-schristou88@gmail.com,F71-nicolas.deloof@gmail.com,F71-o.v.nenashev@gmail.com,F71-s.sogabe@gmail.com,F71-sogabe@71c3de6d-444a-0410-be80-ed276b4c234a,F71-daniel-beck@github.com,F71-kohsuke@71c3de6d-444a-0410-be80-ed276b4c234a,F71-kk@kohsuke.org,F71-nigel.magnay@gmail.com,F74,F73,F84,F146,category
24206,hudson/node_monitors,hudson/node_monitors/AbstractNodeMonitorDescriptor.java,2925,true,3,17,702,3,0,78,1,36,0.5531914893617021,163,132,0.8098159509202454,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,PERFORMANCE,0.004395604395604396,UPM_UNCALLED_PRIVATE_METHOD,20,3,1,0.00823045267489712,8.230452674897119E-4,8.230452674897119E-4,-1.0,0.0,0.0,0.045454545454545456,0.002910004815204253,-1.0,0.0,0.004713275726630008,0.002910004815204253,-1.0,-1.0,2,941,277,7853,25,0.3939393939393939,5,13,12,43,0.06999143982194829,0,0,0,0,7,0,6,0.0,13,0,0,0,0,-1,0,0,0.0,204,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6887,25951,86,6719,open
24207,hudson/node_monitors,hudson/node_monitors/ClockMonitor.java,2925,true,0,1,702,2,0,78,1,36,0.9253731343283582,30,30,1.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2,STYLE,0.015384615384615385,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,0.00823045267489712,0.0016460905349794238,8.230452674897119E-4,0.0,0.0,0.0,0.04447632711621234,0.03326825780051753,-1.0,0.0,0.024351924587588374,0.03326825780051753,-1.0,0.0,6,14878,2605,21790,25,0.0,5,13,12,43,0.06999143982194829,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,3943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,10599,25951,86,6719,open
12507,hudson/node_monitors,hudson/node_monitors/NodeMonitorUpdater.java,1089,true,0,1,702,2,0,78,1,36,0.574468085106383,31,9,0.2903225806451613,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,STYLE,0.006593406593406593,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.00823045267489712,8.230452674897119E-4,8.230452674897119E-4,-1.0,0.0,0.0,0.04447632711621234,0.03326825780051753,-1.0,0.0,0.024351924587588374,0.03326825780051753,-1.0,-1.0,4,5595,1089,12507,25,0.3559322033898305,5,13,12,43,0.06999143982194829,0,0,0,0,6,0,10,0.0,21,0,5,0,0,4,0,0,0.0,210,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6894,25951,86,6719,open
19677,hudson/node_monitors,hudson/node_monitors/TemporarySpaceMonitor.java,2322,true,2,5,702,3,0,78,1,36,0.7628865979381443,54,31,0.5740740740740741,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,3,STYLE,0.015384615384615385,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,0.00823045267489712,0.0024691358024691358,8.230452674897119E-4,0.0,0.0,0.0,0.04447632711621234,0.03326825780051753,-1.0,0.0,0.024351924587588374,0.03326825780051753,-1.0,-1.0,2,1763,466,8675,25,0.0,5,13,12,43,0.06999143982194829,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8080,25951,86,6719,open
19114,hudson/org/apache/tools/tar,hudson/org/apache/tools/tar/TarInputStream.java,2234,true,13,15,260,1,12,30,3,2,0.5603015075376885,192,149,0.7760416666666666,0.8461538461538461,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,BAD_PRACTICE,0.001098901098901099,SR_NOT_CHECKED,16,2,1,0.0016460905349794238,8.230452674897119E-4,8.230452674897119E-4,-1.0,0.0,0.0,0.06439393939393939,0.017099028674106512,-1.0,0.0,0.01335428122545169,0.017099028674106512,-1.0,-1.0,5,12202,2234,19114,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7040,25951,356,7040,open
19114,hudson/org/apache/tools/tar,hudson/org/apache/tools/tar/TarOutputStream.java,2234,true,0,15,260,1,8,30,1,2,0.2638888888888889,159,152,0.9559748427672956,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,STYLE,0.04285714285714286,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,18,2,0,0.0016460905349794238,8.230452674897119E-4,0.0,0.0,0.0,0.0,0.04447632711621234,0.03326825780051753,-1.0,0.0,0.024351924587588374,0.03326825780051753,-1.0,-1.0,4,12202,2234,19114,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,356,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7040,25951,356,7040,open
19176,hudson/os,hudson/os/PosixAPI.java,2239,true,0,4,192,3,0,13,1,13,1.1975806451612903,87,19,0.21839080459770116,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,BAD_PRACTICE,0.008791208791208791,NM_CONFUSING,19,3,0,0.0032921810699588477,8.230452674897119E-4,4.1152263374485596E-4,-0.5,0.0,0.0,0.06439393939393939,0.017099028674106512,-1.0,0.0,0.01335428122545169,0.017099028674106512,-1.0,-1.0,7,12264,2239,19176,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,4176,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10828,25951,1411,8102,open
19563,hudson/os,hudson/os/SU.java,2304,true,0,4,192,4,0,13,1,13,0.5321637426900585,94,56,0.5957446808510638,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,I18N,0.07582417582417582,DM_DEFAULT_ENCODING,19,1,2,0.0032921810699588477,0.0016460905349794238,0.0016460905349794238,-1.0,0.08064516129032258,0.037070759625390214,0.07575757575757576,7.203873471255933E-4,-0.8387096774193549,0.0,0.003927729772191673,7.203873471255933E-4,-1.0,-1.0,7,12645,2304,19557,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9027,25951,1411,8102,open
19563,hudson/os,hudson/os/SU.java,2304,true,0,4,192,4,0,13,1,13,0.5321637426900585,94,56,0.5957446808510638,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,BAD_PRACTICE,0.01098901098901099,OS_OPEN_STREAM,16,2,2,0.0032921810699588477,0.0016460905349794238,0.0016460905349794238,-1.0,0.0,0.0,0.06439393939393939,0.017099028674106512,-1.0,0.0,0.01335428122545169,0.017099028674106512,-1.0,-1.0,7,12645,2304,19557,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9027,25951,1411,8102,open
19561,hudson/os,hudson/os/SUTester.java,2304,true,0,1,192,2,0,13,1,13,0.7272727272727273,16,3,0.1875,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,STYLE,0.002197802197802198,DMI_HARDCODED_ABSOLUTE_FILENAME,20,3,1,0.0032921810699588477,8.230452674897119E-4,8.230452674897119E-4,-1.0,0.0,0.0,0.04447632711621234,0.03326825780051753,-1.0,0.0,0.024351924587588374,0.03326825780051753,-1.0,-1.0,2,12644,2304,19556,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8102,25951,1411,8102,open
20104,hudson/os/solaris,hudson/os/solaris/ZFSInstaller.java,2359,true,50,11,286,5,0,16,7,10,0.8662131519274376,277,105,0.37906137184115524,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,5,STYLE,0.002197802197802198,DMI_HARDCODED_ABSOLUTE_FILENAME,17,2,1,0.00905349794238683,0.00411522633744856,8.230452674897119E-4,-1.0,0.0,0.0,0.04447632711621234,0.03326825780051753,-1.0,0.0,0.024351924587588374,0.03326825780051753,-0.8666666666666667,-1.0,17,13192,2359,20104,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1457,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8159,25951,377,7058,close
20104,hudson/os/solaris,hudson/os/solaris/ZFSInstaller.java,2359,true,0,11,286,5,5,16,1,10,0.9931972789115646,277,105,0.37906137184115524,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,5,MALICIOUS_CODE,0.03626373626373627,MS_SHOULD_BE_FINAL,18,2,0,0.00905349794238683,0.00411522633744856,0.0,0.0,0.1111111111111111,0.009876543209876543,0.078125,0.11247121551890432,-0.7777777777777778,0.0,0.003927729772191673,0.11247121551890432,-0.8666666666666667,-1.0,8,12222,2236,19134,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1457,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8159,25951,377,7058,close
20104,hudson/os/solaris,hudson/os/solaris/ZFSInstaller.java,2359,true,0,11,286,5,0,16,1,10,0.46938775510204084,277,105,0.37906137184115524,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,5,BAD_PRACTICE,0.007692307692307693,DE_MIGHT_IGNORE,19,3,1,0.00905349794238683,0.00411522633744856,8.230452674897119E-4,-1.0,0.0,0.0,0.06439393939393939,0.017099028674106512,-1.0,0.0,0.01335428122545169,0.017099028674106512,-0.8666666666666667,-1.0,17,13192,2359,20104,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1457,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8159,25951,377,7058,close
