F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-Iterator<Entry<K V>>,F16-    },F16-long,F16-    if (ioFuture.getStatus() == IoFuture.Status.FAILED) {,F16-StreamSinkConduit,F16-Object,F16-NA,F16-ClassLoader,F16-ConnectedSslStreamChannel,F16-void,F16-int,F16-  @Override public void notify(  IoFuture<? extends StreamConnection> ioFuture   Object attachment){,F16-boolean,F16-Cancellable,F16-HttpHandler,F16-String,F16-Endpoint,F16-Void,F16-Servlet,F16-ServletSecurityInfo,F3-ClassLoader,F3-NA,F3-Map<String String>,F3-Class,F3-Integer,F3-Pooled,F3-HeaderMap,F3-StreamConnection,F3-HttpServerExchange,F3-null,F3-ConnectedSslStreamChannel,F3-Pooled[],F3-String,F3-int,F3-ByteBuffer,F3-this.exchange.getRequestScheme(),F3-ioFuture.getException(),F3-HttpHandler,F3-HttpClientConnection,F3-ClientConnection,F7-void,F7-|,F7--,F7---,F7-|=,F7-+=,F7-&,F7-NA,F7-+,F12-long,F12-int,F12-NA,F12-Balancer,F12-List<LoadBalancer>,F12-WebSocketMessages_$bundle,F12-AtomicReferenceFieldUpdater<PortableConcurrentDirectDeque Node>,F12-List<Context>,F12-HeaderMap,F12-byte[],F12-String,F12-Context,F12-ServletRequest,F12-UndertowMessages_$bundle,F12-List<HttpMethodSecurityInfo>,F12-ByteBuffer[],F12-ServletResponse,F12-UndertowClientMessages_$bundle,F12-Node,F12-List<Node>,F17-final,F17-static-final,F17-NA,F2-ServletRegistrationImpl,F2-StringBuilder,F2-ThreadLocal<LinkedList<Runnable>>,F2-QValueParser,F2-Thread,F2-SecureHashMap<K V>,F2-NA,F2-Map<String String>,F2-DeploymentInfo,F2-Integer,F2-Set,F2-List<String>,F2-Buffer,F2-Math,F2-Collection<String>,F2-String,F2-Http2TestRunner,F2-Boolean,F2-SslConduit,F2-RequestData,F6-java.io.ByteArrayOutputStream,F6-java.lang.InstantiationException,F6-io.undertow.util.SecureHashMap<K V>.EntryIterator,F6-NA,F6-io.undertow.websockets.jsr.CloseReason,F6-io.undertow.client.http2.ClientResponse,F6-io.undertow.server.handlers.encoding.GzipStreamSinkConduit,F6-io.undertow.server.protocol.http2.HttpServerExchange,F6-io.undertow.servlet.handlers.PersistentSession,F6-java.net.URI,F6-io.undertow.server.handlers.encoding.GzipEncodingProvider,F6-io.undertow.server.protocol.framed.ReferenceCountedPooled,F6-io.undertow.UndertowMessages_$bundle,F6-io.undertow.client.http.HttpClientConnection,F6-io.undertow.websockets.core.WebSocketMessages_$bundle,F6-io.undertow.server.handlers.encoding.DeflatingStreamSinkConduit,F6-java.text.SimpleDateFormat,F6-io.undertow.protocols.ssl.AssembledConnectedSslStreamChannel,F6-io.undertow.server.handlers.builder.SetAttributeHandler,F6-io.undertow.websockets.jsr.JsrWebSocketMessages_$bundle,F13-private,F13-NA,F13-public,F13-protected,F18-addNotifier,F18-private,F18-NA,F18-public,F14-static-final,F14-static-final-static-final,F14-NA,F14-final,F1-failed,F1-getStatus,F1-setResult,F1-safeClose,F1-NA,F1-add,F1-entrySet,F1-suspendWrites,F1-hasRemaining,F1-clearHeader,F1-get,F1-append,F1-put,F1-allocate,F1-match,F1-allocateAll,F1-toString,F1-addAll,F1-terminateRequest,F1-terminateResponse,F5-java.lang.Object,F5-NA,F5-java.lang.ReflectiveOperationException,F5-HttpHandler,F5-ClientCallback,F5-java.io.OutputStream,F5-java.text.DateFormat,F9-buffers,F9-expires,F9-context,F9-account,F9-config,F9-timeout,F9-cookies,F9-mechanism,F9-readData,F9-buffer,F9-multipartConfig,F9-NA,F9-exchange,F9-channel,F9-length,F10-NA,F10-true,F10-public,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-ClassLoader,F4-DeploymentInfo,F4-SSLContext,F4-LinkedList<Runnable>,F4-char,F4-byte[],F4-void,F4-List,F4-StringBuilder,F4-EmptyRoleSemantic,F4-Long,F4-String,F4-int,F4-QValueResult,F4-AtomicReferenceFieldUpdater,F8-ManagedServlet,F8-AsyncContextImpl,F8-HttpServletRequestImpl,F8-AsyncSenderImpl,F8-SpdyServerConnection,F8-RequestBodyChunk,F8-ClientNegotiation,F8-Http2ServerConnection,F8-AbstractFramedChannel<C R S>,F8-PooledBuffersFrameCallback,F8-NA,F8-AuthenticatedSession,F8-PooledBufferFrameCallback,F8-CookieImpl,F8-ContextImpl,F11-httpMethodSecurityInfo,F11-written,F11-path,F11-offs,F11-nonce,F11-NA,F11-principal,F11-balancer,F11-orderInt,F11-NEXT_TERMINATOR,F11-remoteHost,F11-method,F11-bytes,F11-public,F11-INSTANCE,F11-contexts,F11-context,F11-parent,F11-data,F11-hashCode,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-stuart.w.douglas@gmail.com,F71-rosolkodv@gmail.com,F71-nmaurer@redhat.com,F71-adamforgacs256@gmail.com,F71-lponce@redhat.com,F71-tomaz.cerar@gmail.com,F71-andrej.golovnin@googlemail.com,F71-karm@redhat.com,F71-ivan.vonnagy@ensighten.com,F71-ajaykemparaj@gmail.com,F71-emuckenh@redhat.com,F71-jason.greene@redhat.com,F71-proyal@drw.com,F71-trask.stalnaker@gmail.com,F71-greg.hellings@gmail.com,F71-darran.lofthouse@jboss.com,F71-jharting@redhat.com,F71-radosoft@gmail.com,F71-andrei.petrovici@gmail.com,F71-david.lloyd@redhat.com,F74,F73,F84,F146,category
2233,io/undertow/server/handlers/proxy/mod_cluster,io/undertow/server/handlers/proxy/mod_cluster/MCMPAdvertiseTask.java,400,true,27,5,1268,1,12,219,2,82,0.7563451776649747,133,43,0.3233082706766917,0.18518518518518517,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,MT_CORRECTNESS,0.0024154589371980675,STCAL_INVOKE_ON_STATIC_DATE_FORMAT_INSTANCE,6,1,2,0.07256235827664399,0.009070294784580499,0.0045351473922902496,-0.3333333333333333,0.0,0.0,0.05555555555555555,0.00626929012345679,-1.0,0.0,0.0030864197530864196,0.00626929012345679,-0.6875,-0.6,10,810,400,2233,192,0.07731664470794905,0,45,147,237,0.040499437275556945,0,0,0,0,5,0,7,0.0,12,0,0,0,0,2,0,0,0.0,33,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1451,4520,31,1449,open
2483,io/undertow/server/handlers/proxy/mod_cluster,io/undertow/server/handlers/proxy/mod_cluster/MCMPHandler.java,915,true,690,24,1268,7,16,219,199,82,0.31522633744855966,578,158,0.27335640138408307,0.09661835748792272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,PERFORMANCE,0.007246376811594203,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,2,0.07256235827664399,0.02040816326530612,0.0045351473922902496,-1.0,0.0,0.0,0.1568627450980392,0.041370164018161126,-1.0,0.0,0.04938271604938271,0.041370164018161126,-0.6875,-1.0,16,1060,915,2483,192,0.12191235059760958,0,45,147,237,0.040499437275556945,0,0,0,0,6,0,10,0.0,16,0,0,0,0,4,0,0,0.0,153,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1570,4520,31,1449,close
2483,io/undertow/server/handlers/proxy/mod_cluster,io/undertow/server/handlers/proxy/mod_cluster/MCMPHandler.java,915,true,2,24,1268,7,0,219,1,82,0.6777777777777778,578,158,0.27335640138408307,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,PERFORMANCE,0.007246376811594203,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,0.07256235827664399,0.02040816326530612,0.0022675736961451248,-1.0,0.0,0.0,0.1568627450980392,0.041370164018161126,-1.0,0.0,0.04938271604938271,0.041370164018161126,-0.6875,-1.0,12,810,400,2233,192,0.12191235059760958,0,45,147,237,0.040499437275556945,0,0,0,0,6,0,10,0.0,16,0,0,0,0,4,0,0,0.0,153,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1570,4520,31,1449,close
2483,io/undertow/server/handlers/proxy/mod_cluster,io/undertow/server/handlers/proxy/mod_cluster/MCMPHandler.java,915,true,66,24,1268,7,8,219,12,82,0.5358024691358024,578,158,0.27335640138408307,0.13636363636363635,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,PERFORMANCE,0.007246376811594203,DM_BOXED_PRIMITIVE_FOR_PARSING,16,1,1,0.07256235827664399,0.02040816326530612,0.0022675736961451248,-1.0,0.0,0.0,0.1568627450980392,0.041370164018161126,-1.0,0.0,0.04938271604938271,0.041370164018161126,-0.6875,-1.0,12,810,400,2233,192,0.12191235059760958,0,45,147,237,0.040499437275556945,0,0,0,0,6,0,10,0.0,16,0,0,0,0,4,0,0,0.0,153,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1570,4520,31,1449,close
2483,io/undertow/server/handlers/proxy/mod_cluster,io/undertow/server/handlers/proxy/mod_cluster/MCMPHandler.java,915,true,17,24,1268,7,16,219,3,82,0.8333333333333334,578,158,0.27335640138408307,0.4117647058823529,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,STYLE,0.00966183574879227,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,1,0.07256235827664399,0.02040816326530612,0.0022675736961451248,-1.0,0.6666666666666666,0.010101010101010102,0.12037037037037036,0.30268543586037666,0.3333333333333333,0.0,0.040123456790123455,0.30268543586037666,-0.6875,-1.0,12,810,400,2233,192,0.12191235059760958,0,45,147,237,0.040499437275556945,0,0,0,0,6,0,10,0.0,16,0,0,0,0,4,0,0,0.0,153,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1570,4520,31,1449,open
2483,io/undertow/server/handlers/proxy/mod_cluster,io/undertow/server/handlers/proxy/mod_cluster/MCMPHandler.java,915,true,0,24,1268,7,0,219,1,82,0.45555555555555555,578,158,0.27335640138408307,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,STYLE,0.03140096618357488,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,16,1,1,0.07256235827664399,0.02040816326530612,0.0022675736961451248,-1.0,0.16666666666666666,0.006313131313131313,0.12037037037037036,0.30268543586037666,-0.6666666666666666,0.0,0.040123456790123455,0.30268543586037666,-0.6875,-1.0,12,810,400,2233,192,0.12191235059760958,0,45,147,237,0.040499437275556945,0,0,0,0,6,0,10,0.0,16,0,0,0,0,4,0,0,0.0,153,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1570,4520,31,1449,close
2483,io/undertow/server/handlers/proxy/mod_cluster,io/undertow/server/handlers/proxy/mod_cluster/MCMPHandler.java,915,true,55,24,1268,7,8,219,12,82,0.4567901234567901,578,158,0.27335640138408307,0.18181818181818182,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,STYLE,0.03140096618357488,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.07256235827664399,0.02040816326530612,0.0022675736961451248,-1.0,0.16666666666666666,0.006313131313131313,0.12037037037037036,0.30268543586037666,-0.6666666666666666,0.0,0.040123456790123455,0.30268543586037666,-0.6875,-1.0,12,810,400,2233,192,0.12191235059760958,0,45,147,237,0.040499437275556945,0,0,0,0,6,0,10,0.0,16,0,0,0,0,4,0,0,0.0,153,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1570,4520,31,1449,open
2483,io/undertow/server/handlers/proxy/mod_cluster,io/undertow/server/handlers/proxy/mod_cluster/MCMPHandler.java,915,true,115,24,1268,7,0,219,34,82,0.362962962962963,578,158,0.27335640138408307,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,STYLE,0.057971014492753624,REC_CATCH_EXCEPTION,17,2,2,0.07256235827664399,0.02040816326530612,0.0045351473922902496,-1.0,0.058823529411764705,0.0025165146272412707,0.12037037037037036,0.30268543586037666,-0.8823529411764706,0.0,0.040123456790123455,0.30268543586037666,-0.6875,-1.0,16,1060,915,2483,192,0.12191235059760958,0,45,147,237,0.040499437275556945,0,0,0,0,6,0,10,0.0,16,0,0,0,0,4,0,0,0.0,153,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1570,4520,31,1449,open
2483,io/undertow/server/handlers/proxy/mod_cluster,io/undertow/server/handlers/proxy/mod_cluster/MCMPHandler.java,915,true,0,24,1268,7,18,219,1,82,0.6395061728395062,578,158,0.27335640138408307,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,PERFORMANCE,0.22705314009661837,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.07256235827664399,0.02040816326530612,0.0,0.0,0.037037037037037035,0.005095042132079169,0.1568627450980392,0.041370164018161126,-0.9259259259259259,0.0,0.04938271604938271,0.041370164018161126,-0.6875,-1.0,16,1060,915,2483,192,0.12191235059760958,0,45,147,237,0.040499437275556945,0,0,0,0,6,0,10,0.0,16,0,0,0,0,4,0,0,0.0,153,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1570,4520,31,1449,open
2483,io/undertow/server/handlers/proxy/mod_cluster,io/undertow/server/handlers/proxy/mod_cluster/MCMPHandler.java,915,true,0,24,1268,7,18,219,1,82,0.6777777777777778,578,158,0.27335640138408307,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,PERFORMANCE,0.22705314009661837,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.07256235827664399,0.02040816326530612,0.0,0.0,0.037037037037037035,0.005095042132079169,0.1568627450980392,0.041370164018161126,-0.9259259259259259,0.0,0.04938271604938271,0.041370164018161126,-0.6875,-1.0,16,1060,915,2483,192,0.12191235059760958,0,45,147,237,0.040499437275556945,0,0,0,0,6,0,10,0.0,16,0,0,0,0,4,0,0,0.0,153,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1570,4520,31,1449,open
2233,io/undertow/server/handlers/proxy/mod_cluster,io/undertow/server/handlers/proxy/mod_cluster/MCMPWebManager.java,400,true,23,14,1268,2,8,219,7,82,0.7540983606557377,306,30,0.09803921568627451,0.08695652173913043,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,STYLE,0.014492753623188406,DLS_DEAD_LOCAL_STORE,17,2,1,0.07256235827664399,0.011337868480725623,0.0022675736961451248,-1.0,0.25,0.008522727272727272,0.12037037037037036,0.30268543586037666,-0.5,0.0,0.040123456790123455,0.30268543586037666,-0.6875,-0.6666666666666666,6,810,400,2233,192,0.0678671468587435,0,45,147,237,0.040499437275556945,0,0,0,0,2,0,2,0.0,4,0,0,0,0,0,0,0,0.0,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1475,4520,31,1449,close
2233,io/undertow/server/handlers/proxy/mod_cluster,io/undertow/server/handlers/proxy/mod_cluster/MCMPWebManager.java,400,true,14,14,1268,2,14,219,3,82,0.8989071038251366,306,30,0.09803921568627451,0.5054945054945055,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,STYLE,0.03140096618357488,SF_SWITCH_NO_DEFAULT,19,2,1,0.07256235827664399,0.011337868480725623,0.0022675736961451248,-1.0,0.0,0.0,0.12037037037037036,0.30268543586037666,-1.0,0.0,0.040123456790123455,0.30268543586037666,-0.6875,-0.6666666666666666,6,810,400,2233,192,0.0678671468587435,0,45,147,237,0.040499437275556945,0,0,0,0,2,0,2,0.0,4,0,0,0,0,0,0,0,0.0,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1475,4520,31,1449,open
